crop_name,date,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,year,month,spread_pct,dambulla_premium,month_sin,month_cos
Cabbage,2011-08-01,74.44,99.04,107.65,28.91,2011,8,38.836594792322956,8.61,-0.8660254037844384,-0.5000000000000004
Cabbage,2011-09-01,74.8,90.42,106.33,23.58,2011,9,31.524022026708522,15.909999999999997,-1.0,-1.8369701987210297e-16
Cabbage,2011-10-01,82.99,113.46,114.75,31.12,2011,10,37.498448610135426,1.2900000000000063,-0.8660254037844386,0.5000000000000001
Cabbage,2011-11-01,77.18,97.22,103.37,23.11,2011,11,29.942951615766233,6.150000000000006,-0.5000000000000004,0.8660254037844384
Cabbage,2011-12-01,85.35,106.73,121.03,28.53,2011,12,33.42702586171546,14.299999999999997,-2.4492935982947064e-16,1.0
Cabbage,2012-01-01,93.87,113.86,124.31,25.21,2012,1,26.85626200462128,10.450000000000003,0.49999999999999994,0.8660254037844387
Cabbage,2012-02-01,122.09,157.03,152.73,32.79,2012,2,26.85721446702067,-4.300000000000011,0.8660254037844386,0.5000000000000001
Cabbage,2012-03-01,114.82,158.84,154.47,41.84,2012,3,36.43961292491472,-4.3700000000000045,1.0,6.123233995736766e-17
Cabbage,2012-04-01,101.06,136.52,127.85,31.12,2012,4,30.79355749697457,-8.670000000000016,0.8660254037844387,-0.49999999999999983
Cabbage,2012-05-01,100.67,124.0,130.29,26.47,2012,5,26.293805211279214,6.289999999999992,0.49999999999999994,-0.8660254037844387
Cabbage,2012-06-01,95.74,123.73,120.16,26.21,2012,6,27.37619868790611,-3.5700000000000074,1.2246467991473532e-16,-1.0
Cabbage,2012-07-01,81.51,107.68,118.03,31.34,2012,7,38.44922285704471,10.349999999999994,-0.4999999999999998,-0.8660254037844388
Cabbage,2012-08-01,101.17,127.62,132.48,28.88,2012,8,28.545983447678708,4.859999999999985,-0.8660254037844384,-0.5000000000000004
Cabbage,2012-09-01,72.7,94.79,96.82,23.1,2012,9,31.774371699626276,2.029999999999987,-1.0,-1.8369701987210297e-16
Cabbage,2012-10-01,110.41,136.48,140.4,28.03,2012,10,25.38717019548031,3.920000000000016,-0.8660254037844386,0.5000000000000001
Cabbage,2012-11-01,94.18,120.98,120.21,26.41,2012,11,28.04201736884968,-0.7700000000000102,-0.5000000000000004,0.8660254037844384
Cabbage,2012-12-01,78.38,103.44,100.82,23.75,2012,12,30.301058559506817,-2.6200000000000045,-2.4492935982947064e-16,1.0
Cabbage,2013-01-01,110.01,141.14,146.43,33.77,2013,1,30.697181440613182,5.2900000000000205,0.49999999999999994,0.8660254037844387
Cabbage,2013-02-01,120.17,153.04,164.91,38.8,2013,2,32.28756570894091,11.870000000000005,0.8660254037844386,0.5000000000000001
Cabbage,2013-03-01,108.12,140.32,139.81,31.94,2013,3,29.541223139823213,-0.5099999999999909,1.0,6.123233995736766e-17
Cabbage,2013-04-01,78.14,105.54,105.07,27.16,2013,4,34.758081957919174,-0.4700000000000131,0.8660254037844387,-0.49999999999999983
Cabbage,2013-05-01,118.79,149.68,164.62,38.36,2013,5,32.29225331067151,14.939999999999998,0.49999999999999994,-0.8660254037844387
Cabbage,2013-06-01,114.66,144.92,144.33,29.97,2013,6,26.13812477051738,-0.589999999999975,1.2246467991473532e-16,-1.0
Cabbage,2013-07-01,92.53,120.71,122.7,29.17,2013,7,31.524876769829497,1.990000000000009,-0.4999999999999998,-0.8660254037844388
Cabbage,2013-08-01,89.44,109.44,117.53,24.04,2013,8,26.878324152142046,8.090000000000003,-0.8660254037844384,-0.5000000000000004
Cabbage,2013-09-01,104.37,128.52,132.84,26.31,2013,9,25.208369063553636,4.319999999999993,-1.0,-1.8369701987210297e-16
Cabbage,2013-10-01,90.37,116.92,120.81,28.49,2013,10,31.525913991463987,3.8900000000000006,-0.8660254037844386,0.5000000000000001
Cabbage,2013-11-01,93.11,116.49,131.56,30.92,2013,11,33.20799784341333,15.070000000000007,-0.5000000000000004,0.8660254037844384
Cabbage,2013-12-01,109.98,142.86,141.65,32.28,2013,12,29.350764365553406,-1.210000000000008,-2.4492935982947064e-16,1.0
Cabbage,2014-01-01,103.01,142.45,146.37,41.4,2014,1,40.19023377319311,3.920000000000016,0.49999999999999994,0.8660254037844387
Cabbage,2014-02-01,130.63,178.28,167.86,42.44,2014,2,32.4886836954117,-10.419999999999987,0.8660254037844386,0.5000000000000001
Cabbage,2014-03-01,110.14,148.24,147.76,37.86,2014,3,34.374401330668846,-0.4800000000000182,1.0,6.123233995736766e-17
Cabbage,2014-04-01,125.43,158.32,172.59,40.02,2014,4,31.906217088242773,14.27000000000001,0.8660254037844387,-0.49999999999999983
Cabbage,2014-05-01,99.16,120.23,124.63,23.27,2014,5,23.467100174364486,4.3999999999999915,0.49999999999999994,-0.8660254037844387
Cabbage,2014-06-01,104.47,128.65,139.95,29.83,2014,6,28.553624434168245,11.299999999999983,1.2246467991473532e-16,-1.0
Cabbage,2014-07-01,97.05,118.24,123.63,23.88,2014,7,24.605847907421012,5.390000000000001,-0.4999999999999998,-0.8660254037844388
Cabbage,2014-08-01,103.01,127.93,144.2,33.05,2014,8,32.0842325170056,16.269999999999982,-0.8660254037844384,-0.5000000000000004
Cabbage,2014-09-01,120.81,168.94,159.25,43.28,2014,9,35.82481928249376,-9.689999999999998,-1.0,-1.8369701987210297e-16
Cabbage,2014-10-01,99.77,129.74,133.35,31.78,2014,10,31.853230577096745,3.609999999999985,-0.8660254037844386,0.5000000000000001
Cabbage,2014-11-01,95.0,121.62,126.32,28.97,2014,11,30.494704742416058,4.699999999999989,-0.5000000000000004,0.8660254037844384
Cabbage,2014-12-01,109.32,150.12,150.43,40.96,2014,12,37.467949626829835,0.3100000000000023,-2.4492935982947064e-16,1.0
Cabbage,2015-01-01,89.98,115.73,124.75,30.26,2015,1,33.629658113293935,9.019999999999996,0.49999999999999994,0.8660254037844387
Cabbage,2015-02-01,102.56,142.68,132.12,34.84,2015,2,33.97032569196013,-10.560000000000002,0.8660254037844386,0.5000000000000001
Cabbage,2015-03-01,123.97,154.96,159.56,33.29,2015,3,26.853249291563046,4.599999999999994,1.0,6.123233995736766e-17
Cabbage,2015-04-01,101.05,133.78,133.77,32.73,2015,4,32.389873933820944,-0.009999999999990905,0.8660254037844387,-0.49999999999999983
Cabbage,2015-05-01,100.61,138.12,139.71,38.31,2015,5,38.0776880253573,1.5900000000000034,0.49999999999999994,-0.8660254037844387
Cabbage,2015-06-01,115.16,141.25,152.33,31.63,2015,6,27.46611022394041,11.080000000000013,1.2246467991473532e-16,-1.0
Cabbage,2015-07-01,112.99,140.21,157.16,35.7,2015,7,31.59568847182187,16.94999999999999,-0.4999999999999998,-0.8660254037844388
Cabbage,2015-08-01,110.02,147.53,144.06,35.78,2015,8,32.52133019330105,-3.469999999999999,-0.8660254037844384,-0.5000000000000004
Cabbage,2015-09-01,92.73,123.63,127.47,32.82,2015,9,35.39303850637495,3.8400000000000034,-1.0,-1.8369701987210297e-16
Cabbage,2015-10-01,130.54,180.0,168.93,43.93,2015,10,33.652494520840726,-11.069999999999993,-0.8660254037844386,0.5000000000000001
Cabbage,2015-11-01,149.21,194.72,197.36,46.83,2015,11,31.38527485739906,2.640000000000015,-0.5000000000000004,0.8660254037844384
Cabbage,2015-12-01,96.69,123.16,123.32,26.55,2015,12,27.458860834770054,0.1599999999999966,-2.4492935982947064e-16,1.0
Cabbage,2016-01-01,114.4,148.25,143.54,31.49,2016,1,27.526199714860383,-4.710000000000008,0.49999999999999994,0.8660254037844387
Cabbage,2016-02-01,119.09,146.3,159.89,34.0,2016,2,28.549812284984228,13.589999999999975,0.8660254037844386,0.5000000000000001
Cabbage,2016-03-01,102.54,136.46,130.3,30.84,2016,3,30.076038544920475,-6.159999999999997,1.0,6.123233995736766e-17
Cabbage,2016-04-01,149.04,196.68,188.0,43.3,2016,4,29.052583834820293,-8.680000000000007,0.8660254037844387,-0.49999999999999983
Cabbage,2016-05-01,120.41,166.04,161.27,43.24,2016,5,35.91060882766479,-4.769999999999982,0.49999999999999994,-0.8660254037844387
Cabbage,2016-06-01,166.63,227.81,222.06,58.31,2016,6,34.99367761286826,-5.75,1.2246467991473532e-16,-1.0
Cabbage,2016-07-01,102.51,129.29,141.52,32.89,2016,7,32.084643366848724,12.230000000000018,-0.4999999999999998,-0.8660254037844388
Cabbage,2016-08-01,144.55,174.68,190.69,38.13,2016,8,26.378397524456922,16.00999999999999,-0.8660254037844384,-0.5000000000000004
Cabbage,2016-09-01,107.3,133.36,142.48,30.62,2016,9,28.536786079416515,9.119999999999976,-1.0,-1.8369701987210297e-16
Cabbage,2016-10-01,98.55,129.47,124.4,28.39,2016,10,28.80768258987053,-5.069999999999993,-0.8660254037844386,0.5000000000000001
Cabbage,2016-11-01,95.85,120.07,127.86,28.12,2016,11,29.33747591290985,7.790000000000006,-0.5000000000000004,0.8660254037844384
Cabbage,2016-12-01,114.46,147.76,164.18,41.51,2016,12,36.265912750382014,16.420000000000016,-2.4492935982947064e-16,1.0
Cabbage,2017-01-01,100.05,138.41,130.22,34.26,2017,1,34.24284433498817,-8.189999999999998,0.49999999999999994,0.8660254037844387
Cabbage,2017-02-01,109.72,138.6,143.32,31.24,2017,2,28.472449441806923,4.719999999999999,0.8660254037844386,0.5000000000000001
Cabbage,2017-03-01,159.1,192.3,199.68,36.89,2017,3,23.186660473500645,7.3799999999999955,1.0,6.123233995736766e-17
Cabbage,2017-04-01,145.1,177.07,195.41,41.14,2017,4,28.352840556278046,18.340000000000003,0.8660254037844387,-0.49999999999999983
Cabbage,2017-05-01,102.82,125.15,133.44,26.48,2017,5,25.75371936031963,8.289999999999992,0.49999999999999994,-0.8660254037844387
Cabbage,2017-06-01,151.6,197.34,193.63,43.89,2017,6,28.951168238015672,-3.710000000000008,1.2246467991473532e-16,-1.0
Cabbage,2017-07-01,135.69,172.21,189.58,45.21,2017,7,33.31856929871818,17.370000000000005,-0.4999999999999998,-0.8660254037844388
Cabbage,2017-08-01,154.54,195.74,202.94,44.8,2017,8,28.989239686010297,7.199999999999989,-0.8660254037844384,-0.5000000000000004
Cabbage,2017-09-01,131.48,178.32,177.71,46.54,2017,9,35.39699163599663,-0.6099999999999852,-1.0,-1.8369701987210297e-16
Cabbage,2017-10-01,114.47,138.81,162.63,36.25,2017,10,31.667658191964538,23.819999999999993,-0.8660254037844386,0.5000000000000001
Cabbage,2017-11-01,139.32,182.69,199.13,51.59,2017,11,37.029832737702606,16.439999999999998,-0.5000000000000004,0.8660254037844384
Cabbage,2017-12-01,151.29,190.88,207.75,48.03,2017,12,31.746955022172635,16.870000000000005,-2.4492935982947064e-16,1.0
Cabbage,2018-01-01,141.64,171.71,196.75,42.59,2018,1,30.06916826520174,25.039999999999992,0.49999999999999994,0.8660254037844387
Cabbage,2018-02-01,142.24,194.19,194.61,52.16,2018,2,36.67039041732957,0.4200000000000159,0.8660254037844386,0.5000000000000001
Cabbage,2018-03-01,131.65,164.72,177.38,39.4,2018,3,29.927816234093246,12.659999999999997,1.0,6.123233995736766e-17
Cabbage,2018-04-01,170.58,232.32,221.04,56.1,2018,4,32.88777530321532,-11.280000000000001,0.8660254037844387,-0.49999999999999983
Cabbage,2018-05-01,170.65,231.73,237.05,63.74,2018,5,37.351281950611224,5.320000000000022,0.49999999999999994,-0.8660254037844387
Cabbage,2018-06-01,148.47,184.0,198.92,42.99,2018,6,28.955325011567982,14.919999999999987,1.2246467991473532e-16,-1.0
Cabbage,2018-07-01,146.04,203.7,195.43,53.53,2018,7,36.654316177543016,-8.269999999999982,-0.4999999999999998,-0.8660254037844388
Cabbage,2018-08-01,118.61,164.08,161.59,44.23,2018,8,37.29024762646688,-2.490000000000009,-0.8660254037844384,-0.5000000000000004
Cabbage,2018-09-01,127.11,165.77,164.01,37.78,2018,9,29.72226439913115,-1.7600000000000193,-1.0,-1.8369701987210297e-16
Cabbage,2018-10-01,170.73,233.06,247.32,69.46,2018,10,40.68409729743027,14.259999999999991,-0.8660254037844386,0.5000000000000001
Cabbage,2018-11-01,126.34,166.43,161.92,37.83,2018,11,29.942987222584115,-4.510000000000019,-0.5000000000000004,0.8660254037844384
Cabbage,2018-12-01,142.34,188.81,179.15,41.64,2018,12,29.253878562681912,-9.659999999999997,-2.4492935982947064e-16,1.0
Cabbage,2019-01-01,209.58,274.76,279.2,67.4,2019,1,32.15954186490034,4.439999999999998,0.49999999999999994,0.8660254037844387
Cabbage,2019-02-01,162.58,213.38,232.84,60.53,2019,2,37.230878809891244,19.460000000000008,0.8660254037844386,0.5000000000000001
Cabbage,2019-03-01,162.22,204.75,225.2,52.76,2019,3,32.523713152685765,20.44999999999999,1.0,6.123233995736766e-17
Cabbage,2019-04-01,182.78,223.09,234.29,45.91,2019,4,25.11761400721413,11.199999999999989,0.8660254037844387,-0.49999999999999983
Cabbage,2019-05-01,155.64,193.12,210.63,46.24,2019,5,29.709567135975885,17.50999999999999,0.49999999999999994,-0.8660254037844387
Cabbage,2019-06-01,149.81,198.14,192.76,45.64,2019,6,30.465235655005902,-5.3799999999999955,1.2246467991473532e-16,-1.0
Cabbage,2019-07-01,103.79,126.98,150.06,34.73,2019,7,33.461765621191226,23.08,-0.4999999999999998,-0.8660254037844388
Cabbage,2019-08-01,124.3,154.31,174.4,40.06,2019,8,32.22845355715724,20.090000000000003,-0.8660254037844384,-0.5000000000000004
Cabbage,2019-09-01,129.89,174.92,163.68,39.41,2019,9,30.341034459131215,-11.23999999999998,-1.0,-1.8369701987210297e-16
Cabbage,2019-10-01,119.0,153.87,167.54,41.7,2019,10,35.041987359674486,13.669999999999987,-0.8660254037844386,0.5000000000000001
Cabbage,2019-11-01,156.0,188.39,216.36,46.38,2019,11,29.730750172596043,27.970000000000027,-0.5000000000000004,0.8660254037844384
Cabbage,2019-12-01,119.84,165.9,156.76,41.49,2019,12,34.621132659268476,-9.140000000000015,-2.4492935982947064e-16,1.0
Cabbage,2020-01-01,156.25,209.86,198.45,47.9,2020,1,30.655980380172554,-11.410000000000025,0.49999999999999994,0.8660254037844387
Cabbage,2020-02-01,227.68,306.15,286.67,68.73,2020,2,30.187091449801716,-19.47999999999996,0.8660254037844386,0.5000000000000001
Cabbage,2020-03-01,194.55,267.74,261.36,70.0,2020,3,35.980449251889354,-6.3799999999999955,1.0,6.123233995736766e-17
Cabbage,2020-04-01,192.89,239.94,272.58,63.37,2020,4,32.85290432220213,32.639999999999986,0.8660254037844387,-0.49999999999999983
Cabbage,2020-05-01,168.67,204.2,224.17,45.52,2020,5,26.987592940301813,19.97,0.49999999999999994,-0.8660254037844387
Cabbage,2020-06-01,184.31,239.18,247.42,58.99,2020,6,32.005842327685784,8.23999999999998,1.2246467991473532e-16,-1.0
Cabbage,2020-07-01,182.64,234.67,261.7,65.54,2020,7,35.88478105301082,27.03,-0.4999999999999998,-0.8660254037844388
Cabbage,2020-08-01,181.63,245.17,254.25,68.08,2020,8,37.48277405562184,9.080000000000013,-0.8660254037844384,-0.5000000000000004
Cabbage,2020-09-01,134.18,179.08,181.77,46.24,2020,9,34.461145877816456,2.6899999999999977,-1.0,-1.8369701987210297e-16
Cabbage,2020-10-01,158.41,211.18,226.6,60.48,2020,10,38.179383764040296,15.419999999999987,-0.8660254037844386,0.5000000000000001
Cabbage,2020-11-01,127.74,176.53,174.26,47.66,2020,11,37.31013205720052,-2.2700000000000102,-0.5000000000000004,0.8660254037844384
Cabbage,2020-12-01,169.69,224.76,229.91,57.64,2020,12,33.96780366090892,5.150000000000006,-2.4492935982947064e-16,1.0
Cabbage,2021-01-01,191.55,250.08,244.88,55.93,2021,1,29.198627408704038,-5.200000000000017,0.49999999999999994,0.8660254037844387
Cabbage,2021-02-01,170.42,229.23,225.93,57.16,2021,2,33.540644560119375,-3.299999999999983,0.8660254037844386,0.5000000000000001
Cabbage,2021-03-01,149.21,189.85,192.39,41.91,2021,3,28.087910939004797,2.539999999999992,1.0,6.123233995736766e-17
Cabbage,2021-04-01,178.26,214.23,231.84,44.78,2021,4,25.120596252330163,17.610000000000014,0.8660254037844387,-0.49999999999999983
Cabbage,2021-05-01,259.85,329.7,336.14,73.07,2021,5,28.12005844908276,6.439999999999998,0.49999999999999994,-0.8660254037844387
Cabbage,2021-06-01,187.43,251.39,255.05,65.79,2021,6,35.101085684743275,3.660000000000025,1.2246467991473532e-16,-1.0
Cabbage,2021-07-01,152.47,185.02,195.08,37.58,2021,7,24.64745546831805,10.060000000000002,-0.4999999999999998,-0.8660254037844388
Cabbage,2021-08-01,184.77,242.72,267.69,70.43,2021,8,38.117639163479375,24.97,-0.8660254037844384,-0.5000000000000004
Cabbage,2021-09-01,144.69,193.77,184.61,44.5,2021,9,30.75538685784307,-9.159999999999997,-1.0,-1.8369701987210297e-16
Cabbage,2021-10-01,173.03,222.29,227.31,51.77,2021,10,29.919649818153026,5.02000000000001,-0.8660254037844386,0.5000000000000001
Cabbage,2021-11-01,135.91,168.74,191.76,44.34,2021,11,32.624506935099014,23.019999999999982,-0.5000000000000004,0.8660254037844384
Cabbage,2021-12-01,157.67,209.64,203.4,48.85,2021,12,30.982412010901246,-6.239999999999981,-2.4492935982947064e-16,1.0
Cabbage,2022-01-01,143.74,200.1,198.72,55.67,2022,1,38.72962381409224,-1.3799999999999955,0.49999999999999994,0.8660254037844387
Cabbage,2022-02-01,189.45,237.67,270.0,64.39,2022,2,33.98784165329023,32.33000000000001,0.8660254037844386,0.5000000000000001
Cabbage,2022-03-01,191.39,251.87,269.22,69.16,2022,3,36.13562038997837,17.350000000000023,1.0,6.123233995736766e-17
Cabbage,2022-04-01,162.6,219.72,226.39,60.46,2022,4,37.18324896479154,6.6699999999999875,0.8660254037844387,-0.49999999999999983
Cabbage,2022-05-01,144.75,185.41,183.23,39.57,2022,5,27.33676867926171,-2.180000000000007,0.49999999999999994,-0.8660254037844387
Cabbage,2022-06-01,214.57,292.11,302.84,82.9,2022,6,38.63539234963306,10.729999999999961,1.2246467991473532e-16,-1.0
Cabbage,2022-07-01,212.58,285.42,274.08,67.17,2022,7,31.597501365367687,-11.340000000000032,-0.4999999999999998,-0.8660254037844388
Cabbage,2022-08-01,196.41,274.56,246.95,64.34,2022,8,32.75798953312483,-27.610000000000014,-0.8660254037844384,-0.5000000000000004
Cabbage,2022-09-01,172.86,223.3,235.42,56.5,2022,9,32.68539124991828,12.119999999999976,-1.0,-1.8369701987210297e-16
Cabbage,2022-10-01,157.21,192.81,212.83,45.61,2022,10,29.012130899986705,20.02000000000001,-0.8660254037844386,0.5000000000000001
Cabbage,2022-11-01,127.47,160.22,172.23,38.75,2022,11,30.39928579329584,12.009999999999991,-0.5000000000000004,0.8660254037844384
Cabbage,2022-12-01,197.21,255.39,255.35,58.16,2022,12,29.49139014685353,-0.03999999999999204,-2.4492935982947064e-16,1.0
Cabbage,2023-01-01,205.43,247.46,258.8,47.7,2023,1,23.21957687797455,11.340000000000003,0.49999999999999994,0.8660254037844387
Cabbage,2023-02-01,192.59,254.5,264.86,67.09,2023,2,34.835643161304766,10.360000000000014,0.8660254037844386,0.5000000000000001
Cabbage,2023-03-01,247.06,299.11,339.36,72.18,2023,3,29.21556333863704,40.25,1.0,6.123233995736766e-17
Cabbage,2023-04-01,167.84,204.52,222.02,45.43,2023,4,27.067429058967434,17.5,0.8660254037844387,-0.49999999999999983
Cabbage,2023-05-01,206.26,248.7,296.12,66.15,2023,5,32.071156757899374,47.420000000000016,0.49999999999999994,-0.8660254037844387
Cabbage,2023-06-01,252.73,306.49,328.12,64.58,2023,6,25.552951547916138,21.629999999999995,1.2246467991473532e-16,-1.0
Cabbage,2023-07-01,157.87,213.92,220.21,59.19,2023,7,37.492850134382635,6.2900000000000205,-0.4999999999999998,-0.8660254037844388
Cabbage,2023-08-01,252.54,324.64,347.83,83.7,2023,8,33.143251309396014,23.189999999999998,-0.8660254037844384,-0.5000000000000004
Cabbage,2023-09-01,154.91,203.82,194.32,44.16,2023,9,28.50685655744848,-9.5,-1.0,-1.8369701987210297e-16
Cabbage,2023-10-01,139.16,179.32,175.01,38.0,2023,10,27.30667770431323,-4.310000000000002,-0.8660254037844386,0.5000000000000001
Cabbage,2023-11-01,154.75,204.63,211.33,53.23,2023,11,34.397392958065936,6.700000000000017,-0.5000000000000004,0.8660254037844384
Cabbage,2023-12-01,175.39,243.97,224.1,58.65,2023,12,33.43974374836436,-19.870000000000005,-2.4492935982947064e-16,1.0
Cabbage,2024-01-01,153.88,201.07,194.02,43.67,2024,1,28.37923812110858,-7.049999999999983,0.49999999999999994,0.8660254037844387
Cabbage,2024-02-01,214.7,286.81,281.98,69.7,2024,2,32.463888000052165,-4.829999999999984,0.8660254037844386,0.5000000000000001
Cabbage,2024-03-01,240.85,316.17,309.42,71.95,2024,3,29.873352761738523,-6.75,1.0,6.123233995736766e-17
Cabbage,2024-04-01,179.66,221.6,231.95,47.11,2024,4,26.221737603396633,10.349999999999994,0.8660254037844387,-0.49999999999999983
Cabbage,2024-05-01,200.1,247.44,263.05,55.15,2024,5,27.561205616588897,15.610000000000014,0.49999999999999994,-0.8660254037844387
Cabbage,2024-06-01,201.19,243.67,290.67,65.98,2024,6,32.7948542199641,47.00000000000003,1.2246467991473532e-16,-1.0
Cabbage,2024-07-01,262.5,329.51,379.74,92.12,2024,7,35.09331996444954,50.23000000000002,-0.4999999999999998,-0.8660254037844388
Cabbage,2024-08-01,156.78,191.87,202.08,40.2,2024,8,25.641009286255077,10.210000000000008,-0.8660254037844384,-0.5000000000000004
Cabbage,2024-09-01,175.8,241.09,220.72,55.1,2024,9,31.34241675630446,-20.370000000000005,-1.0,-1.8369701987210297e-16
Cabbage,2024-10-01,188.6,258.66,268.76,75.11,2024,10,39.825005395013044,10.099999999999966,-0.8660254037844386,0.5000000000000001
Cabbage,2024-11-01,233.24,312.64,335.61,90.88,2024,11,38.964140385808435,22.970000000000027,-0.5000000000000004,0.8660254037844384
Cabbage,2024-12-01,260.43,313.85,334.15,63.57,2024,12,24.409620854117865,20.299999999999955,-2.4492935982947064e-16,1.0
Cabbage,2025-01-01,340.33,436.47,473.94,114.88,2025,1,33.755462711056126,37.46999999999997,0.49999999999999994,0.8660254037844387
Cabbage,2025-02-01,315.59,403.66,432.41,102.45,2025,2,32.462995512216644,28.75,0.8660254037844386,0.5000000000000001
Cabbage,2025-03-01,226.46,284.98,302.46,67.26,2025,3,29.70059626397763,17.47999999999996,1.0,6.123233995736766e-17
Cabbage,2025-04-01,242.86,335.35,334.04,91.84,2025,4,37.81601012270027,-1.3100000000000023,0.8660254037844387,-0.49999999999999983
Cabbage,2025-05-01,248.6,333.06,326.22,81.04,2025,5,32.59853877773983,-6.839999999999975,0.49999999999999994,-0.8660254037844387
Cabbage,2025-06-01,177.27,221.49,249.58,58.26,2025,6,32.86510246228777,28.090000000000003,1.2246467991473532e-16,-1.0
Cabbage,2025-07-01,174.34,228.81,239.01,59.57,2025,7,34.168845836385316,10.199999999999989,-0.4999999999999998,-0.8660254037844388
Cabbage,2025-08-01,177.94,229.56,237.12,55.4,2025,8,31.13407264579485,7.560000000000002,-0.8660254037844384,-0.5000000000000004
Carrot,2000-01-01,62.64,82.46,84.85,21.01,2000,1,33.540814909299314,2.3900000000000006,0.49999999999999994,0.8660254037844387
Carrot,2000-02-01,61.56,74.14,85.7,18.36,2000,2,29.82451295563197,11.560000000000002,0.8660254037844386,0.5000000000000001
Carrot,2000-03-01,57.65,76.73,81.32,21.38,2000,3,37.085798636949455,4.589999999999989,1.0,6.123233995736766e-17
Carrot,2000-04-01,62.25,77.99,80.65,17.07,2000,4,27.42164269615631,2.660000000000011,0.8660254037844387,-0.49999999999999983
Carrot,2000-05-01,63.36,80.57,90.97,22.41,2000,5,35.36926235911875,10.400000000000006,0.49999999999999994,-0.8660254037844387
Carrot,2000-06-01,64.55,82.19,84.03,18.56,2000,6,28.752860181471444,1.8400000000000034,1.2246467991473532e-16,-1.0
Carrot,2000-07-01,60.56,74.89,79.45,16.61,2000,7,27.42729949257019,4.560000000000002,-0.4999999999999998,-0.8660254037844388
Carrot,2000-08-01,58.15,79.8,83.14,23.32,2000,8,40.10311246240333,3.3400000000000034,-0.8660254037844384,-0.5000000000000004
Carrot,2000-09-01,54.44,72.03,71.01,17.08,2000,9,31.37393208315194,-1.019999999999996,-1.0,-1.8369701987210297e-16
Carrot,2000-10-01,58.66,72.07,76.63,15.69,2000,10,26.74731205708821,4.560000000000002,-0.8660254037844386,0.5000000000000001
Carrot,2000-11-01,50.72,67.72,72.93,19.61,2000,11,38.66317298270311,5.210000000000008,-0.5000000000000004,0.8660254037844384
Carrot,2000-12-01,54.13,70.63,72.73,17.55,2000,12,32.42188726789716,2.1000000000000085,-2.4492935982947064e-16,1.0
Carrot,2001-01-01,65.73,84.26,91.12,21.96,2001,1,33.40935127133535,6.859999999999999,0.49999999999999994,0.8660254037844387
Carrot,2001-02-01,58.95,78.04,76.65,18.4,2001,2,31.212839333605874,-1.3900000000000006,0.8660254037844386,0.5000000000000001
Carrot,2001-03-01,59.06,82.0,79.64,21.76,2001,3,36.84382518824045,-2.3599999999999994,1.0,6.123233995736766e-17
Carrot,2001-04-01,63.17,86.84,89.32,24.91,2001,4,39.43321286494718,2.4799999999999898,0.8660254037844387,-0.49999999999999983
Carrot,2001-05-01,73.24,98.3,104.07,27.94,2001,5,38.148500616465576,5.769999999999996,0.49999999999999994,-0.8660254037844387
Carrot,2001-06-01,63.05,76.24,86.46,18.3,2001,6,29.02453762959932,10.219999999999999,1.2246467991473532e-16,-1.0
Carrot,2001-07-01,65.08,78.28,81.78,14.95,2001,7,22.97169180748032,3.5,-0.4999999999999998,-0.8660254037844388
Carrot,2001-08-01,62.72,78.0,87.44,20.0,2001,8,31.887704260675605,9.439999999999998,-0.8660254037844384,-0.5000000000000004
Carrot,2001-09-01,58.81,82.12,76.93,20.72,2001,9,35.23204347552546,-5.189999999999998,-1.0,-1.8369701987210297e-16
Carrot,2001-10-01,57.63,72.47,79.16,18.18,2001,10,31.546015016458412,6.689999999999998,-0.8660254037844386,0.5000000000000001
Carrot,2001-11-01,55.39,75.85,75.25,20.16,2001,11,36.39639574581017,-0.5999999999999943,-0.5000000000000004,0.8660254037844384
Carrot,2001-12-01,60.49,72.88,83.35,17.62,2001,12,29.12873346216984,10.469999999999999,-2.4492935982947064e-16,1.0
Carrot,2002-01-01,68.07,88.58,86.85,19.65,2002,1,28.867300033347977,-1.730000000000004,0.49999999999999994,0.8660254037844387
Carrot,2002-02-01,65.01,90.07,88.9,24.47,2002,2,37.64030512181953,-1.1699999999999875,0.8660254037844386,0.5000000000000001
Carrot,2002-03-01,69.51,92.69,100.01,26.84,2002,3,38.61309363675207,7.320000000000007,1.0,6.123233995736766e-17
Carrot,2002-04-01,74.47,90.43,98.6,20.05,2002,4,26.923557239751254,8.169999999999987,0.8660254037844387,-0.49999999999999983
Carrot,2002-05-01,65.45,82.97,91.48,21.78,2002,5,33.277260080580476,8.510000000000005,0.49999999999999994,-0.8660254037844387
Carrot,2002-06-01,69.55,91.43,90.61,21.47,2002,6,30.86983340067088,-0.8200000000000074,1.2246467991473532e-16,-1.0
Carrot,2002-07-01,69.42,89.46,99.22,24.92,2002,7,35.8973841870006,9.760000000000005,-0.4999999999999998,-0.8660254037844388
Carrot,2002-08-01,61.9,82.23,81.07,19.75,2002,8,31.906248939824007,-1.1600000000000108,-0.8660254037844384,-0.5000000000000004
Carrot,2002-09-01,60.32,76.06,85.59,20.51,2002,9,34.00193302066807,9.530000000000001,-1.0,-1.8369701987210297e-16
Carrot,2002-10-01,64.11,89.6,82.78,22.08,2002,10,34.44075114529536,-6.819999999999993,-0.8660254037844386,0.5000000000000001
