crop_name,date,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,year,month,spread_pct,dambulla_premium,month_sin,month_cos,temp_mean,temp_max,temp_min,rain_sum,rain_days,sunshine_mean_hours,radiation_mean,et0_mean,wind_speed_max,farm_price_lag1,farm_price_lag2,farm_price_lag3,farm_price_ma3,rain_sum_lag1,rain_sum_lag2,temp_mean_lag1
Brinjal,2016-04-01,103.4,134.3,148.46,37.98,2016,4,36.73110567591327,14.159999999999997,0.8660254037844387,-0.49999999999999983,27.98493827160494,38.0,15.0,71.91111111111111,14.962962962962964,10.944782026748971,22.621925925925925,4.977925925925926,31.0,121.56,110.22,119.81,111.72666666666667,35.2962962962963,35.737037037037034,27.301911589008363
Brinjal,2016-05-01,141.42,175.38,193.93,43.24,2016,5,30.575568819425246,18.55000000000001,0.49999999999999994,-0.8660254037844387,26.69510155316607,35.9,16.0,460.4074074074074,24.11111111111111,8.456143664542678,16.913584229390683,3.669665471923536,45.5,103.4,121.56,110.22,122.12666666666667,71.91111111111111,35.2962962962963,27.98493827160494
Brinjal,2016-06-01,134.65,186.26,193.12,55.04,2016,6,40.87631572497904,6.860000000000014,1.2246467991473532e-16,-1.0,26.669629629629632,35.6,15.3,93.5,17.51851851851852,10.096888892318242,18.93088888888889,4.3085555555555555,46.9,141.42,103.4,121.56,126.49000000000001,460.4074074074074,71.91111111111111,26.69510155316607
Brinjal,2016-07-01,85.64,114.06,122.13,32.46,2016,7,37.902804877621584,8.069999999999993,-0.4999999999999998,-0.8660254037844388,26.59390681003584,37.6,15.2,99.44074074074072,16.37037037037037,10.414703195937875,19.63237753882915,4.491517323775389,39.2,134.65,141.42,103.4,120.57000000000001,93.5,460.4074074074074,26.669629629629632
Brinjal,2016-08-01,101.62,124.44,135.37,28.28,2016,8,27.82914010122013,10.930000000000007,-0.8660254037844384,-0.5000000000000004,26.63811230585424,36.8,15.3,72.67407407407407,16.37037037037037,10.85600315279437,20.868924731182798,4.77041816009558,35.9,85.64,134.65,141.42,107.30333333333334,99.44074074074072,93.5,26.59390681003584
Brinjal,2016-09-01,93.14,122.92,131.25,33.94,2016,9,36.439728967437226,8.329999999999998,-1.0,-1.8369701987210297e-16,26.59493827160494,36.1,13.1,55.6074074074074,14.11111111111111,10.578944777091907,21.04641975308642,4.902024691358024,36.3,101.62,85.64,134.65,93.46666666666665,72.67407407407407,99.44074074074072,26.63811230585424
Brinjal,2016-10-01,107.2,138.48,148.78,36.43,2016,10,33.98317725449883,10.300000000000011,-0.8660254037844386,0.5000000000000001,26.38183990442055,37.5,13.1,105.65555555555555,16.14814814814815,10.614833320058409,20.415555555555557,4.600657108721625,36.1,93.14,101.62,85.64,100.65333333333335,55.6074074074074,72.67407407407407,26.59493827160494
Brinjal,2016-11-01,126.99,169.8,181.75,48.79,2016,11,38.42031780430128,11.949999999999989,-0.5000000000000004,0.8660254037844384,24.78827160493827,31.9,13.1,246.91111111111113,22.074074074074073,8.394442119341564,15.466246913580246,3.2081851851851853,36.7,107.2,93.14,101.62,109.11000000000001,105.65555555555555,55.6074074074074,26.38183990442055
Brinjal,2016-12-01,86.09,110.67,118.53,28.51,2016,12,33.11646751484781,7.859999999999999,-2.4492935982947064e-16,1.0,24.54408602150538,32.1,12.8,73.35185185185185,12.407407407407407,10.276127943714323,17.85927120669056,3.706332138590203,46.2,126.99,107.2,93.14,106.75999999999999,246.91111111111113,105.65555555555555,24.78827160493827
Brinjal,2017-01-01,101.28,127.63,131.31,28.19,2017,1,27.833700796109007,3.680000000000007,0.49999999999999994,0.8660254037844387,24.014934289127837,35.0,5.3,146.84074074074073,12.88888888888889,9.398610291384575,18.306917562724013,3.93700119474313,30.0,86.09,126.99,107.2,104.78666666666668,73.35185185185185,246.91111111111113,24.54408602150538
Brinjal,2017-02-01,127.12,153.62,174.03,36.7,2017,2,28.87033600508496,20.409999999999997,0.8660254037844386,0.5000000000000001,24.398015873015876,36.2,6.3,48.577777777777776,8.407407407407407,10.132609402557318,20.729907407407406,4.400740740740741,35.9,101.28,86.09,126.99,104.83,146.84074074074073,73.35185185185185,24.014934289127837
Brinjal,2017-03-01,107.05,149.04,152.3,43.62,2017,3,40.74727627531408,3.2600000000000193,1.0,6.123233995736766e-17,25.586977299880523,35.9,8.0,118.58148148148148,19.296296296296298,10.42839526417098,21.431254480286736,4.4047550776583035,31.8,127.12,101.28,86.09,111.81666666666666,48.577777777777776,146.84074074074073,24.398015873015876
Brinjal,2017-04-01,122.54,162.0,165.97,41.44,2017,4,33.81750137301993,3.969999999999999,0.8660254037844387,-0.49999999999999983,27.3,39.3,10.7,82.42962962962964,13.962962962962964,10.951856083676269,23.111493827160494,5.064864197530865,32.5,107.05,127.12,101.28,118.90333333333335,118.58148148148148,48.577777777777776,25.586977299880523
Brinjal,2017-05-01,124.42,150.33,175.61,38.55,2017,5,30.983739765520195,25.28,0.49999999999999994,-0.8660254037844387,27.174074074074074,37.8,12.0,166.72962962962958,21.666666666666668,9.881361147617152,19.387491039426525,4.414109916367981,42.2,122.54,107.05,127.12,118.00333333333333,82.42962962962964,118.58148148148148,27.3
Brinjal,2017-06-01,85.37,105.31,110.59,22.58,2017,6,26.449541467094445,5.280000000000001,1.2246467991473532e-16,-1.0,26.935555555555556,39.1,13.0,129.3,18.925925925925927,10.23791511659808,18.765913580246913,4.445913580246914,41.2,124.42,122.54,107.05,110.77666666666666,166.72962962962958,82.42962962962964,27.174074074074074
Brinjal,2017-07-01,93.8,130.55,134.44,38.7,2017,7,41.257951750584496,3.8899999999999864,-0.4999999999999998,-0.8660254037844388,27.253405017921146,39.5,12.6,104.68148148148147,19.0,10.337333223815213,19.277873357228195,4.638351254480287,40.9,85.37,124.42,122.54,101.19666666666667,129.3,166.72962962962958,26.935555555555556
Brinjal,2017-08-01,96.41,116.07,135.96,29.61,2017,8,30.712549826211156,19.890000000000015,-0.8660254037844384,-0.5000000000000004,26.511350059737158,38.4,11.7,160.82222222222222,21.40740740740741,9.4878531129696,18.38399044205496,4.242652329749104,40.0,93.8,85.37,124.42,91.86,104.68148148148147,129.3,27.253405017921146
Brinjal,2017-09-01,98.21,128.63,127.76,29.99,2017,9,30.53657414054155,-0.8699999999999903,-1.0,-1.8369701987210297e-16,25.927777777777777,37.8,11.4,173.06666666666663,20.51851851851852,9.282737726337448,18.361543209876544,4.028864197530864,41.8,96.41,93.8,85.37,96.13999999999999,160.82222222222222,104.68148148148147,26.511350059737158
Brinjal,2017-10-01,122.93,169.86,172.61,48.31,2017,10,39.29875595968766,2.75,-0.8660254037844386,0.5000000000000001,25.738351254480285,36.7,11.7,266.72222222222223,26.0,8.75059341563786,16.79330943847073,3.6334767025089603,36.6,98.21,96.41,93.8,105.85000000000001,173.06666666666663,160.82222222222222,25.927777777777777
Brinjal,2017-11-01,99.02,124.28,129.71,27.98,2017,11,28.256889257837553,5.430000000000007,-0.5000000000000004,0.8660254037844384,24.537283950617287,32.7,10.3,389.05925925925936,24.85185185185185,7.012991056241426,14.044666666666666,2.8818641975308643,49.3,122.93,98.21,96.41,106.71999999999998,266.72222222222223,173.06666666666663,25.738351254480285
Brinjal,2017-12-01,95.44,133.08,124.23,33.22,2017,12,34.80717224730485,-8.850000000000009,-2.4492935982947064e-16,1.0,24.322341696535243,32.1,10.0,117.70370370370371,16.48148148148148,9.467093986459577,16.48821983273596,3.3940023894862605,29.3,99.02,122.93,98.21,105.79666666666667,389.05925925925936,266.72222222222223,24.537283950617287
Brinjal,2018-01-01,135.95,166.84,179.6,37.27,2018,1,27.41447045643954,12.759999999999991,0.49999999999999994,0.8660254037844387,23.959976105137397,35.0,6.4,47.22592592592592,8.592592592592593,9.747279261250497,18.507001194743133,3.9380286738351256,30.8,95.44,99.02,122.93,110.13666666666666,117.70370370370371,389.05925925925936,24.322341696535243
Brinjal,2018-02-01,106.42,133.53,138.11,29.4,2018,2,27.626360057921385,4.5800000000000125,0.8660254037844386,0.5000000000000001,24.76878306878307,36.0,9.3,73.10000000000001,12.37037037037037,10.333134461346267,20.12851851851852,4.31005291005291,30.5,135.95,95.44,99.02,112.60333333333334,47.22592592592592,117.70370370370371,23.959976105137397
Brinjal,2018-03-01,124.25,169.03,159.15,39.84,2018,3,32.06436051158108,-9.879999999999995,1.0,6.123233995736766e-17,25.733811230585424,37.0,9.9,107.91851851851851,18.074074074074073,9.972489738484002,20.42831541218638,4.319008363201912,36.2,106.42,135.95,95.44,122.20666666666666,73.10000000000001,47.22592592592592,24.76878306878307
Brinjal,2018-04-01,168.36,215.63,235.37,57.14,2018,4,33.93915779332514,19.74000000000001,0.8660254037844387,-0.49999999999999983,26.249382716049382,37.9,11.5,136.58148148148146,22.037037037037038,10.20821816872428,20.737827160493826,4.3362592592592595,23.7,124.25,106.42,135.95,133.01000000000002,107.91851851851851,73.10000000000001,25.733811230585424
Brinjal,2018-05-01,140.68,188.37,203.21,55.11,2018,5,39.17398409583161,14.840000000000003,0.49999999999999994,-0.8660254037844387,25.950896057347673,38.6,12.4,281.8703703703704,26.51851851851852,8.218543744192221,16.934659498207886,3.6000955794504184,40.4,168.36,124.25,106.42,144.43,136.58148148148146,107.91851851851851,26.249382716049382
Brinjal,2018-06-01,95.18,129.18,126.74,32.78,2018,6,34.43997222108403,-2.440000000000012,1.2246467991473532e-16,-1.0,26.280740740740743,37.3,13.0,156.8148148148148,18.555555555555557,10.04098037037037,19.019024691358023,4.258370370370371,49.4,140.68,168.36,124.25,134.74,281.8703703703704,136.58148148148146,25.950896057347673
Brinjal,2018-07-01,132.49,164.29,175.77,37.54,2018,7,28.334192517025798,11.480000000000018,-0.4999999999999998,-0.8660254037844388,26.442771804062126,39.4,11.7,105.4074074074074,16.296296296296298,10.151720861542547,19.49703703703704,4.578888888888889,42.6,95.18,140.68,168.36,122.78333333333335,156.8148148148148,281.8703703703704,26.280740740740743
Brinjal,2018-08-01,136.98,167.82,172.37,33.12,2018,8,24.17869456950316,4.550000000000011,-0.8660254037844384,-0.5000000000000004,26.169295101553168,38.8,11.1,110.07037037037037,16.59259259259259,9.740048861675293,19.399438470728793,4.512031063321386,47.9,132.49,95.18,140.68,121.55,105.4074074074074,156.8148148148148,26.442771804062126
Brinjal,2018-09-01,95.92,120.16,136.95,32.63,2018,9,34.01789614481219,16.789999999999992,-1.0,-1.8369701987210297e-16,26.19975308641975,39.3,10.6,151.07407407407408,15.37037037037037,10.156860775034293,20.977728395061728,4.694456790123457,38.5,136.98,132.49,95.18,121.79666666666667,110.07037037037037,105.4074074074074,26.169295101553168
Brinjal,2018-10-01,126.83,175.84,176.43,49.31,2018,10,38.87878350643893,0.5900000000000034,-0.8660254037844386,0.5000000000000001,24.765232974910393,33.1,11.3,427.51111111111106,28.814814814814813,7.764433117615823,15.895244922341696,3.1759139784946235,27.5,95.92,136.98,132.49,119.91000000000001,151.07407407407408,110.07037037037037,26.19975308641975
Brinjal,2018-11-01,117.56,145.41,158.92,34.6,2018,11,29.431754481324873,13.509999999999991,-0.5000000000000004,0.8660254037844384,24.50913580246914,32.8,9.6,364.6888888888889,24.037037037037038,8.268375205761318,15.564481481481481,3.120740740740741,46.7,126.83,95.92,136.98,113.43666666666667,427.51111111111106,151.07407407407408,24.765232974910393
Brinjal,2018-12-01,98.23,136.97,128.43,34.47,2018,12,35.0910769713153,-8.539999999999992,-2.4492935982947064e-16,1.0,24.27383512544803,31.5,9.3,116.16666666666667,15.777777777777779,9.064698848400372,16.77383512544803,3.3995579450418156,29.2,117.56,126.83,95.92,114.20666666666666,364.6888888888889,427.51111111111106,24.50913580246914
Brinjal,2019-01-01,156.14,209.72,203.2,50.32,2019,1,32.22746751154892,-6.52000000000001,0.49999999999999994,0.8660254037844387,24.212903225806453,35.7,6.4,50.925925925925924,9.703703703703704,10.277958074472322,19.057729988052568,4.049450418160095,29.6,98.23,117.56,126.83,123.97666666666667,116.16666666666667,364.6888888888889,24.27383512544803
Brinjal,2019-02-01,108.93,130.99,151.58,32.36,2019,2,29.707124109864946,20.590000000000003,0.8660254037844386,0.5000000000000001,25.137301587301586,36.0,8.5,137.72222222222223,15.962962962962964,10.223752781452086,19.592037037037038,4.077936507936508,35.1,156.14,98.23,117.56,121.10000000000001,50.925925925925924,116.16666666666667,24.212903225806453
Brinjal,2019-03-01,159.11,215.16,207.82,52.38,2019,3,32.92060026359106,-7.340000000000003,1.0,6.123233995736766e-17,26.278972520908006,38.5,8.4,44.711111111111116,9.11111111111111,10.987465465286073,23.488016726403824,5.092640382317802,31.6,108.93,156.14,98.23,141.39333333333335,137.72222222222223,50.925925925925924,25.137301587301586
Brinjal,2019-04-01,182.16,229.1,253.15,58.96,2019,4,32.367131989936325,24.05000000000001,0.8660254037844387,-0.49999999999999983,27.08716049382716,38.0,11.1,118.6925925925926,15.88888888888889,9.605431121399178,20.82320987654321,4.5343580246913575,35.5,159.11,108.93,156.14,150.0666666666667,44.711111111111116,137.72222222222223,26.278972520908006
Brinjal,2019-05-01,139.16,186.44,196.31,52.22,2019,5,37.52512393997992,9.870000000000005,0.49999999999999994,-0.8660254037844387,27.60131421744325,38.8,11.4,71.44444444444444,14.62962962962963,10.562540979689366,20.850215053763442,4.868160095579451,41.0,182.16,159.11,108.93,160.14333333333335,118.6925925925926,44.711111111111116,27.08716049382716
Brinjal,2019-06-01,154.17,212.34,207.61,55.81,2019,6,36.2002748911754,-4.72999999999999,1.2246467991473532e-16,-1.0,27.607407407407408,39.1,13.0,112.76666666666667,15.666666666666666,10.03913598079561,19.192456790123455,4.719913580246914,41.6,139.16,182.16,159.11,158.49666666666667,71.44444444444444,118.6925925925926,27.60131421744325
Brinjal,2019-07-01,131.92,174.67,169.9,40.37,2019,7,30.60185672994487,-4.769999999999982,-0.4999999999999998,-0.8660254037844388,27.097132616487453,39.8,11.0,91.35555555555555,15.296296296296296,10.36241189765034,19.905256869772998,4.747873357228196,49.2,154.17,139.16,182.16,141.75,112.76666666666667,71.44444444444444,27.607407407407408
Brinjal,2019-08-01,147.88,196.65,213.46,57.18,2019,8,38.66646019308886,16.810000000000002,-0.8660254037844384,-0.5000000000000004,26.305973715651135,38.5,12.5,207.83333333333334,20.703703703703702,8.75700611642108,17.228554360812424,4.048327359617682,42.5,131.92,154.17,139.16,144.65666666666667,91.35555555555555,112.76666666666667,27.097132616487453
Brinjal,2019-09-01,114.64,151.09,146.22,34.02,2019,9,29.67548004581294,-4.8700000000000045,-1.0,-1.8369701987210297e-16,25.829135802469136,38.0,12.3,217.9814814814815,24.333333333333332,9.308988034979423,18.34032098765432,3.9999135802469135,38.5,147.88,131.92,154.17,131.48,207.83333333333334,91.35555555555555,26.305973715651135
Brinjal,2019-10-01,171.2,209.31,227.31,47.11,2019,10,27.517507291175647,18.0,-0.8660254037844386,0.5000000000000001,24.684707287933094,33.0,11.5,446.2851851851852,29.22222222222222,7.022678955927252,15.168781362007168,3.057060931899642,27.0,114.64,147.88,131.92,144.57333333333332,217.9814814814815,207.83333333333334,25.829135802469136
Brinjal,2019-11-01,164.31,204.85,227.89,52.06,2019,11,31.683992645613383,23.039999999999992,-0.5000000000000004,0.8660254037844384,24.95012345679012,32.3,11.0,229.92962962962963,26.11111111111111,9.403515637860083,17.369481481481483,3.454716049382716,28.7,171.2,114.64,147.88,150.04999999999998,446.2851851851852,217.9814814814815,24.684707287933094
Brinjal,2019-12-01,152.59,209.31,214.1,59.11,2019,12,38.737768701901366,4.789999999999992,-2.4492935982947064e-16,1.0,24.533452807646356,31.6,9.9,222.0148148148148,23.40740740740741,8.656992559405284,15.23205495818399,3.0920310633213863,30.8,164.31,171.2,114.64,162.70000000000002,229.92962962962963,446.2851851851852,24.95012345679012
Brinjal,2020-01-01,131.63,161.31,182.98,40.52,2020,1,30.783232710451486,21.669999999999987,0.49999999999999994,0.8660254037844387,24.866427718040622,35.0,8.1,35.46296296296296,11.148148148148149,10.679307032390815,19.835232974910394,4.180872162485065,33.8,152.59,164.31,171.2,149.51,222.0148148148148,229.92962962962963,24.533452807646356
Brinjal,2020-02-01,137.98,184.61,179.84,44.25,2020,2,32.06984195547039,-4.77000000000001,0.8660254037844386,0.5000000000000001,25.54367816091954,37.1,8.7,39.285185185185185,8.333333333333334,10.903973052362709,21.708429118773946,4.827918263090677,40.7,131.63,152.59,164.31,140.73333333333332,35.46296296296296,222.0148148148148,24.866427718040622
Brinjal,2020-03-01,168.84,217.52,243.57,61.7,2020,3,36.543451466802026,26.049999999999983,1.0,6.123233995736766e-17,26.619713261648748,37.0,9.0,30.65555555555556,7.592592592592593,11.034342954334264,23.400645161290324,5.168757467144564,35.0,137.98,131.63,152.59,146.15,39.285185185185185,35.46296296296296,25.54367816091954
Brinjal,2020-04-01,116.28,159.86,162.24,44.77,2020,4,38.50185887353038,2.3799999999999955,0.8660254037844387,-0.49999999999999983,26.975061728395062,37.8,10.6,129.98888888888888,20.22222222222222,10.672721124828533,22.053827160493825,4.7376913580246915,28.1,168.84,137.98,131.63,141.03333333333333,30.65555555555556,39.285185185185185,26.619713261648748
Brinjal,2020-05-01,172.64,212.13,235.62,51.24,2020,5,29.680242307551957,23.49000000000001,0.49999999999999994,-0.8660254037844387,27.07431302270012,37.3,13.4,184.54074074074074,22.074074074074073,9.019299054161689,18.124169653524493,4.016583034647551,43.8,116.28,168.84,137.98,152.58666666666667,129.98888888888888,30.65555555555556,26.975061728395062
Brinjal,2020-06-01,102.77,139.05,132.14,32.83,2020,6,31.945089087195594,-6.910000000000025,1.2246467991473532e-16,-1.0,27.07012345679012,38.5,11.6,116.4074074074074,17.296296296296298,9.95355420781893,19.088296296296296,4.403753086419753,39.3,172.64,116.28,168.84,130.5633333333333,184.54074074074074,129.98888888888888,27.07431302270012
Brinjal,2020-07-01,136.66,176.44,186.79,44.96,2020,7,32.89914173924942,10.349999999999994,-0.4999999999999998,-0.8660254037844388,26.37574671445639,37.5,12.4,152.52592592592595,20.48148148148148,9.078961413115625,17.43378733572282,3.915722819593787,38.4,102.77,172.64,116.28,137.35666666666665,116.4074074074074,184.54074074074074,27.07012345679012
Brinjal,2020-08-01,177.28,230.34,248.87,62.32,2020,8,35.15340977357301,18.53,-0.8660254037844384,-0.5000000000000004,26.58183990442055,38.8,11.0,106.85185185185185,14.592592592592593,9.914153697066242,20.05278375149343,4.572078853046595,43.4,136.66,102.77,172.64,138.90333333333334,152.52592592592595,116.4074074074074,26.37574671445639
Brinjal,2020-09-01,175.99,245.38,242.67,68.03,2020,9,38.65558346747913,-2.710000000000008,-1.0,-1.8369701987210297e-16,25.79074074074074,36.9,11.8,215.6814814814815,21.62962962962963,7.988970222908092,16.36483950617284,3.6884320987654324,41.5,177.28,136.66,102.77,163.31000000000003,106.85185185185185,152.52592592592595,26.58183990442055
Brinjal,2020-10-01,115.05,138.39,164.73,36.51,2020,10,31.734001100390174,26.340000000000003,-0.8660254037844386,0.5000000000000001,26.279091995221027,39.3,10.9,107.62592592592591,18.333333333333332,10.502320128103014,20.286403823178016,4.526618876941458,42.8,175.99,177.28,136.66,156.10666666666665,215.6814814814815,106.85185185185185,25.79074074074074
Brinjal,2020-11-01,94.93,114.3,131.17,27.8,2020,11,29.284705272616375,16.86999999999999,-0.5000000000000004,0.8660254037844384,25.08407407407407,34.6,10.5,274.7851851851851,25.25925925925926,8.593452866941014,16.191395061728397,3.3017654320987653,33.0,115.05,175.99,177.28,128.65666666666667,107.62592592592591,215.6814814814815,26.279091995221027
Brinjal,2020-12-01,127.04,165.92,171.6,41.72,2020,12,32.8400245276885,5.680000000000007,-2.4492935982947064e-16,1.0,24.260812425328552,32.2,9.4,328.14074074074074,22.962962962962962,8.186538195274128,15.054970131421745,3.0599641577060934,60.7,94.93,115.05,175.99,112.33999999999999,274.7851851851851,107.62592592592591,25.08407407407407
Brinjal,2021-01-01,153.03,212.06,202.44,54.22,2021,1,35.43093809649213,-9.620000000000005,0.49999999999999994,0.8660254037844387,24.084109916367982,31.8,7.8,305.01111111111106,22.22222222222222,8.01223636001593,15.325017921146955,3.077658303464755,37.6,127.04,94.93,115.05,125.0,328.14074074074074,274.7851851851851,24.260812425328552
Brinjal,2021-02-01,147.35,187.47,198.55,45.66,2021,2,30.987423829369643,11.080000000000013,0.8660254037844386,0.5000000000000001,24.609920634920634,36.3,8.8,45.803703703703704,10.407407407407407,10.754679559817754,20.968068783068784,4.324074074074074,29.6,153.03,127.04,94.93,142.47333333333333,305.01111111111106,328.14074074074074,24.084109916367982
Brinjal,2021-03-01,179.36,226.31,224.24,45.91,2021,3,25.596551295410734,-2.069999999999993,1.0,6.123233995736766e-17,25.527240143369173,36.2,7.1,114.44814814814816,16.074074074074073,9.764480708217178,20.53426523297491,4.3707885304659495,30.8,147.35,153.03,127.04,159.91333333333333,45.803703703703704,305.01111111111106,24.609920634920634
Brinjal,2021-04-01,177.16,233.19,254.46,66.67,2021,4,37.632627211206135,21.27000000000001,0.8660254037844387,-0.49999999999999983,26.35074074074074,37.8,9.6,139.86296296296297,18.48148148148148,10.590717719478738,21.803691358024693,4.592555555555555,32.4,179.36,147.35,153.03,167.95666666666668,114.44814814814816,45.803703703703704,25.527240143369173
Brinjal,2021-05-01,171.15,238.86,231.53,64.04,2021,5,37.41744819313573,-7.3300000000000125,0.49999999999999994,-0.8660254037844387,26.356152927120668,37.2,12.9,270.9185185185185,24.444444444444443,8.824277094119209,17.940095579450418,3.9063918757467144,45.5,177.16,179.36,147.35,175.89,139.86296296296297,114.44814814814816,26.35074074074074
Brinjal,2021-06-01,203.21,256.47,284.01,67.03,2021,6,32.98556518598239,27.539999999999964,1.2246467991473532e-16,-1.0,26.42703703703704,37.8,11.7,135.70740740740743,16.88888888888889,10.241626052812071,19.585086419753086,4.388802469135802,39.5,171.15,177.16,179.36,183.84,270.9185185185185,139.86296296296297,26.356152927120668
Brinjal,2021-07-01,168.65,233.71,241.43,68.92,2021,7,40.865673960466076,7.719999999999999,-0.4999999999999998,-0.8660254037844388,26.480167264038233,38.1,11.5,152.8148148148148,19.074074074074073,10.035993359219434,19.093261648745518,4.372556750298686,45.4,203.21,171.15,177.16,181.00333333333333,135.70740740740743,270.9185185185185,26.42703703703704
Brinjal,2021-08-01,117.91,149.45,162.27,37.95,2021,8,32.18553796494109,12.820000000000022,-0.8660254037844384,-0.5000000000000004,26.173357228195936,38.2,10.5,150.7037037037037,20.14814814814815,9.281493747510952,18.53409796893668,4.1990919952210275,37.9,168.65,203.21,171.15,163.2566666666667,152.8148148148148,135.70740740740743,26.480167264038233
Brinjal,2021-09-01,132.48,178.2,189.71,51.48,2021,9,38.85866632045115,11.51000000000002,-1.0,-1.8369701987210297e-16,26.211604938271606,37.8,11.8,158.91111111111113,21.48148148148148,9.599454698216736,19.07972839506173,4.259493827160494,47.1,117.91,168.65,203.21,139.67999999999998,150.7037037037037,152.8148148148148,26.173357228195936
Brinjal,2021-10-01,158.44,221.08,199.19,51.7,2021,10,32.630628231110684,-21.890000000000015,-0.8660254037844386,0.5000000000000001,25.332138590203105,35.8,12.1,278.4,25.11111111111111,8.63790509757069,17.564982078853046,3.6884707287933094,41.5,132.48,117.91,168.65,136.27666666666667,158.91111111111113,150.7037037037037,26.211604938271606
Brinjal,2021-11-01,120.09,167.48,167.44,47.37,2021,11,39.445383091528775,-0.03999999999999204,-0.5000000000000004,0.8660254037844384,24.365061728395062,33.5,10.0,427.3777777777778,26.925925925925927,6.782470631001372,14.440074074074072,2.9260493827160494,35.8,158.44,132.48,117.91,137.00333333333333,278.4,158.91111111111113,25.332138590203105
Brinjal,2021-12-01,137.78,168.54,172.72,32.85,2021,12,23.842340076687417,4.180000000000007,-2.4492935982947064e-16,1.0,24.4415770609319,33.6,7.5,103.32592592592593,17.62962962962963,9.852105223682463,18.46284348864994,3.7568219832735963,30.7,120.09,158.44,132.48,138.77,427.3777777777778,278.4,24.365061728395062
Brinjal,2022-01-01,125.1,150.6,177.55,38.98,2022,1,31.159047834494135,26.950000000000017,0.49999999999999994,0.8660254037844387,24.333452807646353,34.6,6.6,79.39259259259259,16.14814814814815,10.050922418027346,19.505256869773,3.973847072879331,29.2,137.78,120.09,158.44,127.65666666666668,103.32592592592593,427.3777777777778,24.4415770609319
Brinjal,2022-02-01,132.53,168.04,182.85,42.91,2022,2,32.3775504583487,14.810000000000002,0.8660254037844386,0.5000000000000001,24.69126984126984,34.9,7.6,79.60370370370372,11.11111111111111,9.95848259112287,21.214708994708996,4.435978835978836,27.7,125.1,137.78,120.09,131.8033333333333,79.39259259259259,103.32592592592593,24.333452807646353
Brinjal,2022-03-01,142.97,177.92,195.89,43.93,2022,3,30.726704394835004,17.97,1.0,6.123233995736766e-17,25.770967741935483,35.5,10.5,59.69259259259258,16.555555555555557,10.201836081242533,21.651875746714456,4.57,31.9,132.53,125.1,137.78,133.53333333333333,79.60370370370372,79.39259259259259,24.69126984126984
Brinjal,2022-04-01,231.54,310.0,291.57,69.24,2022,4,29.904107323094358,-18.430000000000007,0.8660254037844387,-0.49999999999999983,25.617407407407406,34.3,10.9,202.30740740740737,25.962962962962962,9.503278967764063,20.255123456790127,4.1158271604938275,28.6,142.97,132.53,125.1,169.01333333333332,59.69259259259258,79.60370370370372,25.770967741935483
Brinjal,2022-05-01,168.48,209.01,222.51,47.28,2022,5,28.062661406302585,13.5,0.49999999999999994,-0.8660254037844387,26.48757467144564,37.1,13.6,213.74444444444447,19.814814814814813,9.514996717775123,19.586021505376344,4.3536559139784945,42.1,231.54,142.97,132.53,180.99666666666667,202.30740740740737,59.69259259259258,25.617407407407406
Brinjal,2022-06-01,151.41,190.64,217.73,52.77,2022,6,34.85236453842908,27.090000000000003,1.2246467991473532e-16,-1.0,26.23222222222222,37.0,12.4,124.10370370370369,19.22222222222222,9.639822321673526,19.14904938271605,4.2830864197530865,42.9,168.48,231.54,142.97,183.80999999999997,213.74444444444447,202.30740740740737,26.48757467144564
Brinjal,2022-07-01,143.51,194.64,192.44,50.03,2022,7,34.86165782059939,-2.1999999999999886,-0.4999999999999998,-0.8660254037844388,26.23273596176822,38.0,12.2,123.77407407407406,18.48148148148148,8.95918853046595,18.739330943847072,4.2962007168458785,43.1,151.41,168.48,231.54,154.46666666666667,124.10370370370369,213.74444444444447,26.23222222222222
Brinjal,2022-08-01,177.57,245.01,249.64,69.76,2022,8,39.2858932894671,4.6299999999999955,-0.8660254037844384,-0.5000000000000004,25.684587813620073,36.9,11.1,193.66666666666666,21.25925925925926,9.281554533386434,19.427443249701316,4.245890083632019,45.9,143.51,151.41,168.48,157.49666666666664,123.77407407407406,124.10370370370369,26.23273596176822
Brinjal,2022-09-01,200.51,250.73,261.3,55.51,2022,9,27.684390960854337,10.570000000000022,-1.0,-1.8369701987210297e-16,25.752222222222223,37.6,10.5,98.95185185185184,16.77777777777778,9.9764180829904,21.314691358024692,4.598962962962963,40.0,177.57,143.51,151.41,173.86333333333332,193.66666666666666,123.77407407407406,25.684587813620073
Brinjal,2022-10-01,138.21,166.85,185.95,38.19,2022,10,27.631844561287483,19.099999999999994,-0.8660254037844386,0.5000000000000001,24.89163679808841,36.8,10.4,295.11111111111114,25.962962962962962,8.194988298154787,17.328076463560336,3.6061768219832735,42.1,200.51,177.57,143.51,172.09666666666666,98.95185185185184,193.66666666666666,25.752222222222223
Brinjal,2022-11-01,124.36,164.91,162.47,39.33,2022,11,31.625899303715578,-2.4399999999999977,-0.5000000000000004,0.8660254037844384,24.250864197530866,33.1,9.6,239.3592592592593,18.74074074074074,8.210116035665294,16.932876543209876,3.4289506172839506,31.4,138.21,200.51,177.57,154.35999999999999,295.11111111111114,98.95185185185184,24.89163679808841
